,instance,rule,preprocessed rules,lang
159,scholar.social,"No shortened links, e.g. bit.ly, t.ly, goo.gl, ift.tt, lnkd.in, is.gd or t.co (These are malicious because link-shorteners track users without their consent and obscure the destination address, which also prevents users from being able to decide whether they want to visit the link beforehand)",no shortened links eg bitly tly googl ifttt lnkdin isgd or tco these are malicious because linkshorteners track users without their consent and obscure the destination address which also prevents users from being able to decide whether they want to visit the link beforehand,English
160,scholar.social,"No advertisements or apologia for cryptocurrencies, NFT's, or multi-level marketing schemes",no advertisements or apologia for cryptocurrencies nfts or multilevel marketing schemes,English
161,scholar.social,"No police officers, military, or employees of any law enforcement or intelligence agency",no police officers military or employees of any law enforcement or intelligence agency,English
162,mastodon.oeru.org,No advertising of commercial goods and services,no advertising of commercial goods and services,English
163,mastodon.oeru.org,"No automated cross posting from Twitter, RSS etc.",no automated cross posting from twitter rss etc,English
164,mastodon.oeru.org,No spam,no spam,non-Englsih
165,mastodon.oeru.org,"No harassment, racism, sexism, homophobia, transphobia, able-ism, etc.",no harassment racism sexism homophobia transphobia ableism etc,non-Englsih
166,mastodon.oeru.org,No bots other than those used by the site administrators to support the community. ,no bots other than those used by the site administrators to support the community,English
167,mastodon.oeru.org,No impersonating other people,no impersonating other people,English
168,mastodon.oeru.org,Descriptions required for images and video (ALT tag) unless participating in a scavenger hunt course activity,descriptions required for images and video alt tag unless participating in a scavenger hunt course activity,English
169,mastodon.oeru.org,"In the event of a dispute, site administrators' decisions are made on a good faith basis but are final.",in the event of a dispute site administrators decisions are made on a good faith basis but are final,English
170,todon.nl,"We do not accept racism (in all its forms, incl. hate against Muslims, antisemitism, apartheid and casteism - see our Terms of Service for our complete definition).",we do not accept racism in all its forms incl hate against muslims antisemitism apartheid and casteism see our terms of service for our complete definition,English
171,todon.nl,"We do not accept hate against lesbians, gays, bisexuals, pansexuals,  transgenders, non-binary people, intersexual people, queer people in general, etc.",we do not accept hate against lesbians gays bisexuals pansexuals transgenders nonbinary people intersexual people queer people in general etc,English
172,todon.nl,"Sexism, misogyny and hate against black women (misogynoir).",sexism misogyny and hate against black women misogynoir,English
173,todon.nl,We do not accept ableism (incl. COVID-19 denial/downplaying and anti-vax) and body-shaming.,we do not accept ableism incl covid19 denialdownplaying and antivax and bodyshaming,English
174,todon.nl,We do not accept harassment and trolling.,we do not accept harassment and trolling,English
175,todon.nl,We also do not accept other forms of hate speech.,we also do not accept other forms of hate speech,English
176,todon.nl,"We do not accept (sexual) abuse of minors, adults and animals (also not virtual).",we do not accept sexual abuse of minors adults and animals also not virtual,English
177,todon.nl,"We do not accept glorification of violence, calls for murder, death threats, terrorism and militarism.",we do not accept glorification of violence calls for murder death threats terrorism and militarism,English
178,todon.nl,"We do not accept (neo)colonialism (incl. Zionism), imperialism in all forms and nationalism (above all nationalism of nation states,  incl. flags/symbols of those on Todon.*, see our Terms of Service).",we do not accept neocolonialism incl zionism imperialism in all forms and nationalism above all nationalism of nation states incl flagssymbols of those on todon see our terms of service,English
179,todon.nl,"We do not accept fascism, right-wing populism, and right-wing and religious extremism.",we do not accept fascism rightwing populism and rightwing and religious extremism,English
180,todon.nl,"We do not accept evangelisation and other forms of religious propaganda [local only], and extreme sects and cults.",we do not accept evangelisation and other forms of religious propaganda local only and extreme sects and cults,English
181,todon.nl,"We do not accept Marxist-Leninists (Stalinists, Maoists, etc) or other followers of extreme authoritarian (so called) communist/socialist ideologies/regimes (aka tankies).",we do not accept marxistleninists stalinists maoists etc or other followers of extreme authoritarian so called communistsocialist ideologiesregimes aka tankies,English
182,todon.nl,"We do not accept capitalists, including so called 'anarcho-capitalists' (aka ancaps) and neoliberals.",we do not accept capitalists including so called anarchocapitalists aka ancaps and neoliberals,English
