,instance,rule,preprocessed rules,lang
239,photon.surf,Please protect nudity with Content Warning and tag as #nsfw,please protect nudity with content warning and tag as nsfw,English
240,photon.surf,Mind the youth,mind the youth,English
246,mastodon.cogindo.net,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
247,mastodon.cogindo.net,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
248,mastodon.cogindo.net,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
249,mastodon.cogindo.net,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
250,mastodon.cogindo.net,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
251,afcolegiado.app,"El servidor de Mastodon solo estará disponible para los Administradores de Fincas Colegiados (AFC) registrados.
",el servidor de mastodon solo estará disponible para los administradores de fincas colegiados afc registrados,non-Englsih
252,afcolegiado.app,"El uso del servidor está sujeto a cumplir con las leyes y normas aplicables en materia de protección de datos, derecho de autor, y cualquier otra regulación relevante.",el uso del servidor está sujeto a cumplir con las leyes y normas aplicables en materia de protección de datos derecho de autor y cualquier otra regulación relevante,non-Englsih
253,afcolegiado.app,"Los usuarios deberán respetar las opiniones y creencias de los demás, evitando cualquier tipo de discriminación o acoso.",los usuarios deberán respetar las opiniones y creencias de los demás evitando cualquier tipo de discriminación o acoso,non-Englsih
254,afcolegiado.app,El contenido compartido en el servidor debe ser apropiado y respetar los derechos de terceros. Cualquier contenido inapropiado será eliminado y el usuario será sancionado.,el contenido compartido en el servidor debe ser apropiado y respetar los derechos de terceros cualquier contenido inapropiado será eliminado y el usuario será sancionado,non-Englsih
255,afcolegiado.app,"El uso de la plataforma para fines comerciales está estrictamente prohibido, a menos que sea previamente autorizado por los administradores del servidor.",el uso de la plataforma para fines comerciales está estrictamente prohibido a menos que sea previamente autorizado por los administradores del servidor,non-Englsih
256,afcolegiado.app,Los usuarios deben mantener la confidencialidad de cualquier información privada o confidencial obtenida a través del uso del servidor.,los usuarios deben mantener la confidencialidad de cualquier información privada o confidencial obtenida a través del uso del servidor,non-Englsih
257,afcolegiado.app,Los usuarios deben cumplir con las normas y regulaciones de la profesión.,los usuarios deben cumplir con las normas y regulaciones de la profesión,non-Englsih
258,afcolegiado.app,Los administradores del servidor se reservan el derecho de revocar el acceso a cualquier usuario que no cumpla con estas normas de conducta.,los administradores del servidor se reservan el derecho de revocar el acceso a cualquier usuario que no cumpla con estas normas de conducta,non-Englsih
259,dimick.social,"Don’t be an asshole to anyone, even if they deserve it.",dont be an asshole to anyone even if they deserve it,English
260,mst.ramsdr.ru,Не являетесь профи в вопросе - держите мнение при себе если реально не пытаетесь разобраться. Религиозные (в том числе политические) войны закрыты.,не являетесь профи в вопросе держите мнение при себе если реально не пытаетесь разобраться религиозные в том числе политические войны закрыты,non-Englsih
261,mst.ramsdr.ru,"Никто никому ничего не должен. Везде. Особенно ""на халяву"".",никто никому ничего не должен везде особенно на халяву,non-Englsih
262,mst.ramsdr.ru,Негатива и за окном хватает. Хотите ныть - не сюда.,негатива и за окном хватает хотите ныть не сюда,non-Englsih
263,hemmer.land,"Rules are flexible, because I'm the only user. That said, you won't find any ugly stuff on this server. ",rules are flexible because im the only user that said you wont find any ugly stuff on this server,English
264,social.joelle.us,"This is a single-user instance. That said, I try to avoid racism, sexism, classism, transphobia, homophobia, religious bigotry, nationalism, etc.",this is a singleuser instance that said i try to avoid racism sexism classism transphobia homophobia religious bigotry nationalism etc,English
265,mastodon.app.araneum.org,You have to be an Araneum member in good standing,you have to be an araneum member in good standing,English
266,mastodon.app.araneum.org,Be excellent to each other!,be excellent to each other,English
267,social.undarkpixel.com,Be kind,be kind,non-Englsih
268,lacommune.social,Don't be an asshole.,dont be an asshole,English
269,justme.masto.host,My intent is not to cause harm. When I do cause harm I will gratefully accept feedback and suggestions for correction. (I understand that I am not owed feedback.),my intent is not to cause harm when i do cause harm i will gratefully accept feedback and suggestions for correction i understand that i am not owed feedback,English
270,social.bternes.com,Beachte die Gesetze der Bundesrepublik Deutschland und des guten Umgangs zwischen Menschen,beachte die gesetze der bundesrepublik deutschland und des guten umgangs zwischen menschen,non-Englsih
271,social.bternes.com,"Insbesondere beleidige niemanden und verbreite, erstelle oder referenziere keine rechtswidrige Inhalte",insbesondere beleidige niemanden und verbreite erstelle oder referenziere keine rechtswidrige inhalte,non-Englsih
272,mastodon.tudgwal.fr,"Ce serveur n'accepte aucune forme de harcèlement ou de haine à l'encontre d'une minorité ou d'un.e utilisat.eur.rice.
Il y est donc interdit toute forme de sexisme, racisme, homophobie, transphobie, validisme, etc...
Ici on discute et on partage dans le respect et la bonne humeur (relative).",ce serveur naccepte aucune forme de harcèlement ou de haine à lencontre dune minorité ou dune utilisateurrice il y est donc interdit toute forme de sexisme racisme homophobie transphobie validisme etc ici on discute et on partage dans le respect et la bonne humeur relative,non-Englsih
