,instance,rule,preprocessed rules,lang
185,krefeld.life,Es gibt keine bezahlte Werbung auf krefeld.life. Kulturschaffende Personen und Kultureinrichtungen sollen gern auf ihre Angebote hinweisen. Wir vertrauen auf das Fingerspitzengefühl von Geschäftsleuten und Gastronomiebetrieben! Plumpe Werbung ist unerwünscht und wird keine Leser:innen finden.,es gibt keine bezahlte werbung auf krefeldlife kulturschaffende personen und kultureinrichtungen sollen gern auf ihre angebote hinweisen wir vertrauen auf das fingerspitzengefühl von geschäftsleuten und gastronomiebetrieben plumpe werbung ist unerwünscht und wird keine leserinnen finden,non-Englsih
186,krefeld.life,"Beachtet das Urheberrecht! Die Veröffentlichung von Bildern, Texten, Video- und Audiodateien ohne ausdrückliches Einverständnis verletzt die Rechte der Fotograf:innen, Autor:innen und Kulturschaffenden. ",beachtet das urheberrecht die veröffentlichung von bildern texten video und audiodateien ohne ausdrückliches einverständnis verletzt die rechte der fotografinnen autorinnen und kulturschaffenden,non-Englsih
187,krefeld.life,"Wir dulden keine Bots, die ohne explizite Anfrage mit Nutzern interagieren. Accounts, die eine falsche Identität vorgeben, sind unzulässig.",wir dulden keine bots die ohne explizite anfrage mit nutzern interagieren accounts die eine falsche identität vorgeben sind unzulässig,non-Englsih
188,krefeld.life,"Bitte veröffentliche auf krefeld.life nur Beiträge in deutscher oder englischer Sprache. Andere Sprachen können wir zur Zeit nicht zulassen, weil uns eine zeitnahe Moderation nicht möglich wäre.",bitte veröffentliche auf krefeldlife nur beiträge in deutscher oder englischer sprache andere sprachen können wir zur zeit nicht zulassen weil uns eine zeitnahe moderation nicht möglich wäre,non-Englsih
189,pgh.social,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
190,pgh.social,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
191,pgh.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
192,pgh.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
193,pgh.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
194,mastodon.earth,Be Kind,be kind,non-Englsih
195,mastodon.earth,Don't hate,dont hate,English
196,social.antifa.gmbh,"Please dont use an E-Mail-Address or Name that can be linked to your Real identity trivially (google: OPSEC).
Bitte verwende keine E-Mail-Adressen oder Namen, die trivial mit deiner echten Identität in Verbindung gebracht werden können (google: OPSEC).",please dont use an emailaddress or name that can be linked to your real identity trivially google opsec bitte verwende keine emailadressen oder namen die trivial mit deiner echten identität in verbindung gebracht werden können google opsec,non-Englsih
197,social.antifa.gmbh,"Please dont  discuss anything in the DMs that you would not also be comfortable to shout accross a Marketplace in a busy city.
Bitte diskutieren Sie in den DMs nichts, was Sie nicht auch über einen Marktplatz in einer belebten Stadt schreien würden.",please dont discuss anything in the dms that you would not also be comfortable to shout accross a marketplace in a busy city bitte diskutieren sie in den dms nichts was sie nicht auch über einen marktplatz in einer belebten stadt schreien würden,non-Englsih
198,social.antifa.gmbh,"Im not a Cop, remember, Cops are atleast accountable in theory. 
Ich bin kein Cop, denk daran, dass Cops zumindest theoretisch rechenschaftspflichtig sind. ",im not a cop remember cops are atleast accountable in theory ich bin kein cop denk daran dass cops zumindest theoretisch rechenschaftspflichtig sind,English
199,social.antifa.gmbh,"No Cops
No Nazis
Keine Bullen
Keine Nazis",no cops no nazis keine bullen keine nazis,non-Englsih
200,appdot.net,No harassment.,no harassment,non-Englsih
201,appdot.net,No illegal content.,no illegal content,non-Englsih
202,appdot.net,"No bots without admin approval. (If they @-mention, they must be helpful and by that user’s request; they must also limit post volume within reason TBD by admin)",no bots without admin approval if they mention they must be helpful and by that users request they must also limit post volume within reason tbd by admin,English
203,streamers.social,Minimum age: 18 years,minimum age 18 years,English
204,streamers.social,No sexually explicit or violent media.,no sexually explicit or violent media,non-Englsih
205,streamers.social,"No racism, sexism, homophobia, transphobia, xenophobia",no racism sexism homophobia transphobia xenophobia,non-Englsih
206,streamers.social,"No harassment, dogpiling or doxxing of people",no harassment dogpiling or doxxing of people,English
207,streamers.social,No content illegal in the EU,no content illegal in the eu,non-Englsih
209,b612.me,包括不限于天天发送如下嘟文：我要杀光世上所有XX人；针对此类账号，本站会逐步采取警告、隐藏、冻结、锁定账号等一系列控制措施。,包括不限于天天发送如下嘟文我要杀光世上所有xx人针对此类账号本站会逐步采取警告隐藏冻结锁定账号等一系列控制措施,non-Englsih
210,b612.me,过多（70%及以上）的公开政治性内容会逐步采取警告、隐藏、冻结、锁定账号的措施。,过多70及以上的公开政治性内容会逐步采取警告隐藏冻结锁定账号的措施,non-Englsih
214,comicscamp.club,"NSFW art, images of gore, extreme blood, violence, and body horror must be hidden under a descriptive CW or marked sensitive. Sexually explicit art must be CWed/marked sensitive AND posted as Unlisted/Follower's Only.",nsfw art images of gore extreme blood violence and body horror must be hidden under a descriptive cw or marked sensitive sexually explicit art must be cwedmarked sensitive and posted as unlistedfollowers only,English
