,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
103,103,130,mastodon.mit.edu,Do not drop things without a ground crew to make sure no one is underneath.,do not drop things without a ground crew to make sure no one is underneath,English,do not drop things without a ground crew to make sure no one is underneath,informal,0.9036135673522949,Instruction,Instruction
104,104,131,mastodon.mit.edu,Shitposts are not graffiti and should not be seen by the general public. Shitposts exhibit one's pride in having had an interesting thought and should be seen only by other fedizens. Keep shitposts small and respect other posters' shitposts.,shitposts are not graffiti and should not be seen by the general public shitposts exhibit ones pride in having had an interesting thought and should be seen only by other fedizens keep shitposts small and respect other posters shitposts,English,shitposts are not graffiti and should not be seen by the general public shitposts exhibit ones pride in having had an interesting thought and should be seen only by other fedizens keep shitposts small and respect other posters shitposts,informal,0.9917529225349426,Forum,Forum
105,105,132,mastodon.mit.edu,Never drink and post.,never drink and post,non-Englsih,never drink and post,informal,0.9961785078048706,Instruction,Instruction
106,106,133,mastodon.mit.edu,Never post alone. Have someone who can get help in an emergency.,never post alone have someone who can get help in an emergency,English,never post alone have someone who can get help in an emergency,informal,0.9966732263565063,Promotion,Promotion
107,107,134,mastodon.mit.edu,"Know your limitations and do not exceed them. If you do not know how to boost a post, send a DM, etc., then learn from someone who knows before trying.",know your limitations and do not exceed them if you do not know how to boost a post send a dm etc then learn from someone who knows before trying,English,know your limitations and do not exceed them if you do not know how to boost a post send a dm etc then learn from someone who knows before trying,informal,0.9764076471328735,Forum,Forum
108,108,135,mastodon.mit.edu,"Learn how not to get caught, but if you do get caught, accept gracefully and coöperate fully.",learn how not to get caught but if you do get caught accept gracefully and coöperate fully,English,learn how not to get caught but if you do get caught accept gracefully and coöperate fully,informal,0.9961512684822083,Promotion,Promotion
109,109,136,mastodon.mit.edu,Share your knowledge and experience with other posters.,share your knowledge and experience with other posters,English,share your knowledge and experience with other posters,informal,0.8761997222900391,Other,Other
110,110,137,mastodon.mit.edu,"Above all, exercise common sense.",above all exercise common sense,non-Englsih,above all exercise common sense,informal,0.9896239638328552,Information/Explanation,Information/Explanation
111,111,138,toot.blue,●テーマは設けていません。自由に投稿してください。,テーマは設けていません自由に投稿してください,non-Englsih,"There is no theme, please post freely",formal,0.9540410041809082,Promotion,Promotion
112,112,139,toot.blue,"●エログロやSPAM、過度の連投や，自動大量フォロー、個人情報の書き込みの他、法に抵触する可能性のある投稿があった場合には、管理人の判断で予告なく消去する場合、アカウントの停止を行う場合があります。また、成人向画像については、たとえ画像にNSFWの処置があっても、管理人の判断で予告なく消去する場合、アカウントの停止を行う場合があります。 
",エログロやspam過度の連投や自動大量フォロー個人情報の書き込みの他法に抵触する可能性のある投稿があった場合には管理人の判断で予告なく消去する場合アカウントの停止を行う場合がありますまた成人向画像についてはたとえ画像にnsfwの処置があっても管理人の判断で予告なく消去する場合アカウントの停止を行う場合があります,non-Englsih,"If there is a post that may conflict with other methods of writing erogros, SPAM excessive pitching, and personal information writing of personal information, the account may be stopped if the manager is deleted without notice at the manager's discretion.For adult -oriented images, even if the image is treated with NSFW, the account may be suspended if the caretaker is deleted without notice at the discretion of the manager.",formal,0.9986169338226318,Instruction,Instruction
113,113,140,toot.blue,●人種差別、外国人差別、民族差別、性差別、LGBTQ+差別などの差別発言やヘイト発言、またそうした差別につながる可能性のある発言も厳禁です。 ,人種差別外国人差別民族差別性差別lgbtq差別などの差別発言やヘイト発言またそうした差別につながる可能性のある発言も厳禁です,non-Englsih,"Racist discrimination ethnic discrimination discrimination discrimination, such as discrimination, and hate remarks, and remarks that may lead to such discrimination are also strictly prohibited.",formal,0.9986380934715271,Information/Explanation,Information/Explanation
114,114,141,toot.blue,●小児性愛など性的な同意をすることができない対象に対する性的欲求の発露・表現（画像・テキストの掲示）を行うことを禁止します。社会的な話題として小児性愛について扱うときには内面で幼児・小児を対象とした性愛・性的嗜好を持つ「ペドフィリア」と、違法行為を実行する児童性虐待者「チャイルド・マレスター」を混同せず、区別して論じてください。,小児性愛など性的な同意をすることができない対象に対する性的欲求の発露表現画像テキストの掲示を行うことを禁止します社会的な話題として小児性愛について扱うときには内面で幼児小児を対象とした性愛性的嗜好を持つペドフィリアと違法行為を実行する児童性虐待者チャイルドマレスターを混同せず区別して論じてください,non-Englsih,"Prohibition of posting indexed expression image textbooks for sexual desire for objects that cannot be sexually consent, such as pediatricityDiscuss the childhood abuse that performs illegal acts with sexual preferences and childhood abuser Child Marestar.",formal,0.9986394047737122,Information/Explanation,Information/Explanation
115,115,142,toot.blue,●その他　規約に明確に規定されていなくても、管理者の判断で不適切と判断した場合、投稿に関する削除・停止・修正要請を行う場合や、アカウントの制限・停止・削除を行う場合があります。,その他 規約に明確に規定されていなくても管理者の判断で不適切と判断した場合投稿に関する削除停止修正要請を行う場合やアカウントの制限停止削除を行う場合があります,non-Englsih,"In addition, even if it is not clearly stipulated in the rules, if it is determined that it is inappropriate by the administrator's judgment, it may be requested to be deleted for posting or deleting an account stopped.",formal,0.9986187219619751,Legal,Legal
116,116,143,moe.cat,Please be open to any user or any content that hold different opinions with you,please be open to any user or any content that hold different opinions with you,English,please be open to any user or any content that hold different opinions with you,informal,0.9411603212356567,Legal,Legal
117,117,144,moe.cat,"Any content that introduces or instigates criminal offenses or introducing others to approach incite violence, or any terrorism content, or personal attacks towards other users, are prohibited",any content that introduces or instigates criminal offenses or introducing others to approach incite violence or any terrorism content or personal attacks towards other users are prohibited,English,any content that introduces or instigates criminal offenses or introducing others to approach incite violence or any terrorism content or personal attacks towards other users are prohibited,formal,0.9981398582458496,Legal,Legal
