,rules
1673,targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited
1674,content created by others must be attributed and use of ai must be disclosed profiles that only post aigenerated content will be suspended
1675,you must be at least 13yearsold to open an account here
1676,
1677,
1678,
1679,
1680,this service and the server its on is privately owned and operated and is neither affiliated with nor owned or controlled by any corporate entity
1681,it is open to whomever i or my appointed admins and moderators agree to provide the service to
1682,the use of the service is subject to the code of conduct see terms page and a general expectation of decency good faith and absence of malice
1683,i can at any time for any reason and with no prior warning terminate the service or individual accounts on it im not saying that i will in fact i would hate to do so but this is my exit clause
1684,the service is hosted in oslo norway and is subject to relevant local law regarding its operation that said i am not monitoring its content actively but am required to take action if made aware of content that by law or otherwise required my action
1685,there is no guarantee of privacy for any content entering or leaving the system the current fediverse is not well suited for strict privacydemanding use cases
1686,i am making every effort to run a tight ship and have done so since the late 90s but nobodys perfect and no system is entirely secure
1687,do not post anything that you would not want me to see i am root
1688,no product advertising personal hobby and creative productsproductions are fine but this is not an instance for generic marketing if in doubt ask
1689,다른 사용자가 불쾌하게 느낄 수 있는 내용의 콘텐츠는 cw 기능으로 내용에 관한 경고문을 명확하게 표기해서 게시해주세요
1690,사회적 소수자약자에 대한 차별을 목적으로 한 혐오 표현은 게시하지 마세요
1691,스포일러가 포함된 콘텐츠는 cw 기능을 사용해서 게시해주세요
1692,불특정 다수에게 암묵적 규칙을 강요하지 마세요 서버 규칙을 위반하는 콘텐츠는 신고 기능을 보고 싶지 않은 콘텐츠는 뮤트차단필터 기능을 이용해주세요
1693,종교 활동포교전도권유 등을 타인에게 강요하지 마세요
1694,룰과 매너를 지켜 즐겁게 세션합시다
1695,be gentle and considerate
1696,dont spread disinformation spam or advertisements
1697,no activities illegal in the netherlands
1698,our platform is free from censorship and we do not engage in advertising or promotion our aim is to provide a free and open environment
1699,prohibitions illegal content intentionally harmful or harassing content hate speech and discrimination excessive selfpromotion spam
1700,emphasis creating a welcoming and inclusive environment
1701,dont post anything which would violate the law in either your home jurisdiction under us law or washington state law any solicitation of links to or media containing child sexual abuse material real or illustrated is zero tolerance under these legal jurisdictions and you will be reported
1702,dont be a jerk hate speech discrimination and harassment of any kind are not tolerated here
1703,if you post adult content mark it as sensitive so that your followers can choose when to see it this includes thirst traps even if they do not depict anything explicitly sexual
1704,no spam this includes using completely unrelated hashtags in your posts
1705,do not register trademarked usernames unless you are authorized to use that name subject to verification and the moderators make the final call
1706,no hate of any kind
1707,no harassment of any kind
1708,use content warnings liberally and always when discussing politics
1709,no users under the age of 18
1710,no posting content illegal in the usa
1711,poc shouldnt feel pressured to use cw when discussing their personal experiences around discrimination
1712,people not companies please dont sign up your brandcorporate account on this server
1713,harassment
1714,hate speech
1715,impersonation
1716,violent content
1717,sexual content
1718,child sexual abuse
1719,selfharm
1720,privacy violation
1721,misinformation
1722,illegal goods and services
1723,fraud or counterfeit goods
1724,sexually explicit or violent media must be marked as sensitive when posting
1725,no racism sexism homophobia transphobia xenophobia or casteism
1726,no incitement of violence or promotion of violent ideologies
1727,no harassment dogpiling or doxxing of other users
1728,no content illegal in the united states
1729,do not share intentionally false or misleading information
1730,no spam or advertising
1731,no se permite la incitación a la violencia o la promocion de ideologías de caracter violento
1732,no se permite contenido que sea ilegal en españa
1733,no se permite el acoso o el doxxing revelar información privada y sensible de otra persona
1734,no se permite la publicacion de contenido sexual explícito que no sea propio ficticio o consentido por el sujeto mostrado y debe ser marcado como sensible
1735,no se permite el spam o contenido considerado marketing agresivo para la promoción de productos o servicios
1736,no se permiten comportamientos racistas sexistas homofóbicos tránsfobos o xenofóbicos
1737,el contenido generado por ia deberá ser indicado en al descripción se borrará tu cuenta si subes contenido generado por ia pretendiendo que no lo es
1738,ユーザーはアカウントを作成できません
1739,til að byrja með ekkert vesen og ekkert rugl þróum svo með okkur reglur eftir því sem á líður
1740,민감한 주제의 게시글 공공장소에서 노출되기 부적절한 주제의 게시글은 미등재 이하의 공개범위 설정과 cw컨텐츠 경고기능을 사용하여 연합 타임라인에 공유되지 않도록 주의해주세요
1741,타인을 괴롭히거나 모욕하거나 사칭하거나 명예를 훼손하거나 혐오 표현헤이트스피치을 할 목적으로 가입하거나 컨텐츠를 업로드하지 마세요
1742,포인트리스에 가입하신 이후 계정을 타 서버로 이동하시면 포인트리스에 남은 데이터가 삭제됩니다 데이터를 유지하는데도 비용이 발생하기 때문임을 양해해 주시길 부탁드립니다
1743,포인트리스 모더레이션에 대한 이의제기는 마스토돈 내 이의제기 기능과 지원 이메일로 해주세요 모더레이션은 자원봉사자들이 진행하며 모두를 완벽하게 만족시킬 수 없다는 점을 유념해주세요
1744,우리는 한국어 이외 언어에 대해 중재를 할 수 없습니다 한국어 화자가 아닌 경우 다른 인스턴스를 찾아주세요 we cant moderate foreign languages except korean please find other instances that accept your languages
1745,please use content warnings as much as possible
1746,keep your bitchiness in your filtered postsgroup chats
1747,just try to be cool to each other
1748,twitter drama stays on twitter
1749,resolve conflict in dms no callout posts message an admin or mod if conflict resolution in dms does not work
1750,dont block admins or mods just dont
1751,hate speech bigotry and sexual assault will not be tolerated
1752,all nsfw content must have a content warning sensitivity filter and ofmdnsfw tag
1753,minors must filter ofmdnsfw in their settings please ask an admin or mod for help if needed
1754,rule breaking will meet with a warning from the team after 3 warnings you will be banned
1755,for an extended description of every rule please read our about page
1756,be friendly
1757,dont start shit
1758,obey the law
1759,spam is not allowed
1760,be aware of the nature of the network
1761,fascism is incompatible with a free exchange of ideas
1762,admin decisions are final
1763,these goal of these rules is to ensure a safe and welcoming environment
1764,ｔ ａ ｎ ａ ｓ ｉ ｎ ｎ
1765,sexually explicit or violent media must be marked as sensitive when posting
1766,no racism sexism homophobia transphobia xenophobia or casteism
1767,no incitement of violence or promotion of violent ideologies
1768,no harassment dogpiling or doxxing of other users
1769,do not share intentionally false or misleading information
1770,targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited
1771,all users must be over 18 years old
1772,dont be a dick have common sense
1773,staff members reserve the right to take action at their discretion
1774,loli content is not allowed
1775,if asked to stop stop respect others
1776,spoilering nsfw content is not required but flashing or strobelike images videos must be
1777,no al sessismo
1778,no al machismo
1779,no al bullismo
1780,no allomofobia alla bifobia alla lesbofobia alla transfobia alla afobia
1781,no allabilismo
1782,no al razzismo
1783,no ai bot
1784,usare i cw per nsfw spoiler guerra politica
1785,evitare bestemmie e turpiloquio eccessivogratuito
1786,no pornografia
1787,istanza antifascista
1788,no alla pubblicità eo agli annunci commerciali consentiti i progetti personaliindipendenti
1789,no al proselitismo religioso
1790,sexually explicit or violent media must be marked as sensitive when posting
1791,no racism sexism homophobia transphobia xenophobia or casteism
1792,no incitement of violence or promotion of violent ideologies
1793,no harassment dogpiling or doxxing of other users
1794,do not share intentionally false or misleading information
1795,before posting make sure your server you follow cfx fivem rockstar tos
1796,pas de racisme
1797,pas de sexisme
1798,pas dharcèlement
